time,type,id,xSpeed,ySpeed,yDistance,xDistance,Vx平均值,Vy平均值
16:49:23,右前,540,18.9m/s,0.0m/s,31.8m,1.7m,15.687,-0.01
16:49:24,右前,540,19.1m/s,0.0m/s,32.5m,1.8m,15.687,-0.01
16:49:24,左前,256,-8.9m/s,0.0m/s,22.8m,12.7m,15.687,-0.01
16:49:24,右前,540,19.2m/s,0.0m/s,35.1m,1.9m,16.284,0
16:49:25,左前,256,-9.2m/s,0.0m/s,17.8m,12.7m,16.284,0
16:49:25,右前,540,19.3m/s,0.0m/s,35.8m,1.8m,16.284,0
16:49:26,右前,540,19.6m/s,-0.1m/s,38.1m,1.2m,16.9105,-0.01
16:49:26,左后,772,-8.0m/s,0.0m/s,-16.6m,12.4m,16.9105,-0.01
16:49:27,右前,540,19.7m/s,0.0m/s,40.5m,0.9m,17.5295,-0.01
16:49:27,右后,1033,-10.0m/s,-0.8m/s,-41.2m,13.0m,17.5295,-0.01
16:49:27,右后,1033,-10.0m/s,-1.5m/s,-81.6m,10.4m,18.145,-0.02
16:49:28,左后,794,-10.0m/s,-1.8m/s,-82.2m,10.8m,18.145,-0.02
16:49:28,右前,515,19.7m/s,-1.0m/s,43.6m,0.1m,18.145,-0.02
16:49:28,右后,1033,-10.0m/s,-1.5m/s,-90.2m,10.0m,18.5445,-0.01
16:49:28,左后,794,-10.0m/s,-1.8m/s,-90.6m,10.2m,18.5445,-0.01
16:49:28,右前,515,19.6m/s,-0.9m/s,43.9m,-0.2m,18.5445,-0.01
16:49:29,右前,515,18.9m/s,-0.2m/s,44.5m,-0.3m,18.196,-0.03
16:49:30,右前,515,18.6m/s,0.0m/s,45.1m,0.0m,17.747,0
16:49:30,左前,269,19.1m/s,0.9m/s,45.9m,2.1m,17.747,0
17:40:28,左前,277,-8.9m/s,1.0m/s,-5.4m,13.8m,2.83,0
17:40:28,左前,259,1.6m/s,0.0m/s,11.8m,2.6m,2.83,0
17:40:28,左前,257,1.5m/s,0.0m/s,3.7m,2.0m,2.83,0
17:40:28,左前,285,1.5m/s,0.0m/s,23.3m,2.6m,2.83,0
17:40:28,左前,281,0.8m/s,0.0m/s,36.2m,0.5m,2.83,0
17:40:28,右后,1034,6.8m/s,0.0m/s,-9.2m,2.2m,2.83,0
17:40:28,右后,1022,4.2m/s,0.0m/s,-42.8m,-9.2m,2.83,0
17:40:28,右后,1050,3.0m/s,-0.2m/s,-78.0m,-5.2m,2.83,0
17:40:28,右后,1039,2.0m/s,0.5m/s,-18.0m,-5.4m,2.83,0
17:40:28,右后,1031,2.2m/s,-0.2m/s,-27.8m,-5.2m,2.83,0
17:40:28,右后,1043,2.0m/s,0.0m/s,-5.6m,-0.2m,2.83,0
17:40:28,右后,1020,2.0m/s,0.0m/s,-47.8m,-5.0m,2.83,0
17:40:28,右前,525,2.3m/s,0.8m/s,56.7m,-5.2m,2.83,0
17:40:28,右前,532,1.8m/s,-0.5m/s,10.6m,-0.8m,2.83,0
17:40:28,右前,531,1.2m/s,0.0m/s,20.3m,2.9m,2.83,0
17:40:28,前向,7,2.0m/s,0.0m/s,6.4m,0.0m,2.83,0
17:40:28,左后,784,11.8m/s,0.0m/s,-7.0m,6.8m,2.83,0
17:40:28,左后,780,-12.0m/s,0.0m/s,-29.4m,13.2m,2.83,0
17:40:28,左后,794,7.0m/s,0.0m/s,-9.4m,1.4m,2.83,0
17:40:28,左后,772,4.2m/s,-0.8m/s,-42.8m,2.0m,2.83,0
17:40:28,左后,779,3.5m/s,-0.8m/s,-27.4m,2.4m,2.83,0
17:40:28,左后,796,-2.8m/s,2.8m/s,-5.8m,14.2m,2.83,0
17:40:28,左后,778,2.0m/s,0.0m/s,-5.4m,0.0m,2.83,0
17:40:28,右后,1042,2.2m/s,-0.2m/s,-58.8m,-6.8m,2.83,0
17:40:28,前向,27,1.7m/s,1.7m/s,13.5m,0.2m,2.83,0
17:40:28,左后,795,-6.2m/s,6.0m/s,-15.8m,14.2m,2.83,0
17:40:28,右后,1026,2.0m/s,2.5m/s,-28.6m,-1.8m,2.83,0
17:40:29,左前,257,1.6m/s,0.0m/s,2.8m,2.1m,2.66,0
17:40:29,左前,259,1.6m/s,0.0m/s,10.1m,3.0m,2.66,0
17:40:29,左前,281,1.2m/s,0.3m/s,34.2m,2.6m,2.66,0
17:40:29,左前,269,0.6m/s,0.0m/s,27.2m,2.7m,2.66,0
17:40:29,右后,1034,6.0m/s,0.0m/s,-5.8m,2.0m,2.66,0
17:40:29,右后,1022,4.2m/s,0.0m/s,-41.0m,-9.6m,2.66,0
17:40:29,右后,1050,3.0m/s,-0.8m/s,-77.4m,-6.6m,2.66,0
17:40:29,右后,1042,2.5m/s,-0.2m/s,-59.0m,-7.2m,2.66,0
17:40:29,右后,1043,2.5m/s,0.0m/s,-6.0m,0.0m,2.66,0
17:40:29,右后,1026,2.2m/s,0.2m/s,-28.4m,-2.4m,2.66,0
17:40:29,右后,1020,1.8m/s,-0.2m/s,-48.4m,-5.8m,2.66,0
17:40:29,右后,1039,1.8m/s,0.2m/s,-19.4m,-4.8m,2.66,0
17:40:29,右前,532,2.4m/s,0.0m/s,9.3m,-0.1m,2.66,0
17:40:29,右前,525,2.2m/s,0.6m/s,56.1m,-4.9m,2.66,0
17:40:29,前向,7,2.1m/s,0.0m/s,5.9m,0.0m,2.66,0
17:40:29,前向,27,1.6m/s,0.5m/s,13.0m,0.5m,2.66,0
17:40:29,左后,784,12.2m/s,0.0m/s,0.0m,7.0m,2.66,0
17:40:29,左后,795,-9.8m/s,2.5m/s,-21.8m,13.4m,2.66,0
17:40:29,左后,794,5.8m/s,0.0m/s,-5.8m,1.6m,2.66,0
17:40:29,左后,779,4.0m/s,-0.5m/s,-26.0m,2.2m,2.66,0
17:40:29,左后,772,4.0m/s,-0.5m/s,-41.4m,1.6m,2.66,0
17:40:29,左后,778,2.5m/s,0.0m/s,-6.0m,0.0m,2.66,0
17:40:29,左后,766,1.5m/s,0.8m/s,-19.0m,-5.4m,2.66,0
17:40:29,右前,517,2.1m/s,2.6m/s,62.8m,-6.1m,2.66,0
17:40:29,右后,1048,2.5m/s,-1.8m/s,-39.0m,-6.8m,2.66,0
17:40:29,右后,1032,3.8m/s,3.0m/s,-58.0m,-10.2m,2.66,0
17:40:29,左后,767,-1.5m/s,-2.2m/s,-0.8m,14.8m,2.66,0
17:40:29,右前,524,1.9m/s,0.4m/s,8.9m,-0.1m,2.66,0
17:40:29,前向,2,0.8m/s,0.0m/s,6.6m,2.8m,2.66,0
17:40:29,左后,780,2.8m/s,-4.5m/s,-57.6m,7.6m,2.66,0
17:40:30,左前,281,1.5m/s,0.5m/s,33.0m,3.1m,2.44,0
17:40:30,左前,257,1.8m/s,0.0m/s,2.7m,2.2m,2.44,0
17:40:30,左前,259,1.3m/s,0.0m/s,9.0m,2.9m,2.44,0
17:40:30,左前,269,1.2m/s,0.0m/s,25.8m,3.3m,2.44,0
17:40:30,右后,1034,4.5m/s,0.0m/s,-3.6m,1.6m,2.44,0
17:40:30,右后,1032,3.8m/s,0.8m/s,-57.2m,-10.2m,2.44,0
17:40:30,右后,1050,2.8m/s,-0.8m/s,-77.4m,-7.0m,2.44,0
17:40:30,右后,1043,3.0m/s,0.0m/s,-5.4m,-0.2m,2.44,0
17:40:30,右后,1048,2.2m/s,0.8m/s,-39.0m,-5.4m,2.44,0
17:40:30,右后,1039,2.0m/s,0.0m/s,-19.8m,-4.2m,2.44,0
17:40:30,右后,1026,2.0m/s,0.2m/s,-29.2m,-2.2m,2.44,0
17:40:30,右前,525,2.1m/s,0.3m/s,54.8m,-4.5m,2.44,0
17:40:30,右前,517,1.8m/s,-0.1m/s,62.1m,-7.1m,2.44,0
17:40:30,右前,524,1.4m/s,0.0m/s,8.5m,0.1m,2.44,0
17:40:30,前向,2,3.8m/s,0.0m/s,7.5m,2.7m,2.44,0
17:40:30,左后,767,-12.8m/s,-1.5m/s,-8.6m,14.8m,2.44,0
17:40:30,左后,779,5.0m/s,0.0m/s,-23.6m,2.4m,2.44,0
17:40:30,左后,772,4.0m/s,-0.2m/s,-39.8m,2.0m,2.44,0
17:40:30,左后,794,4.0m/s,0.0m/s,-4.0m,1.8m,2.44,0
17:40:30,左后,780,2.8m/s,-5.0m/s,-57.4m,6.6m,2.44,0
17:40:30,左后,778,3.0m/s,0.0m/s,-5.6m,0.0m,2.44,0
17:40:30,左后,766,2.0m/s,-0.2m/s,-19.4m,-5.8m,2.44,0
17:40:30,前向,50,3.2m/s,2.6m/s,6.3m,7.9m,2.44,0
17:40:30,左后,795,-10.8m/s,-3.0m/s,2.0m,20.0m,2.44,0
17:40:30,左前,277,0.7m/s,0.5m/s,6.9m,1.3m,2.44,0
17:40:30,左后,769,-9.0m/s,-1.5m/s,-1.6m,15.0m,2.44,0
17:40:30,右后,1044,2.2m/s,0.5m/s,-49.2m,-6.2m,2.44,0
17:40:31,左前,257,2.1m/s,-0.1m/s,3.1m,2.1m,1.5,0
17:40:31,左前,281,1.7m/s,0.3m/s,32.2m,3.1m,1.5,0
17:40:31,左前,269,1.5m/s,0.0m/s,24.7m,3.3m,1.5,0
17:40:31,左前,259,1.3m/s,0.0m/s,8.2m,2.9m,1.5,0
17:40:31,左前,277,0.9m/s,0.4m/s,6.5m,1.1m,1.5,0
17:40:31,右后,1032,4.0m/s,0.5m/s,-55.6m,-9.6m,1.5,0
17:40:31,右后,1043,2.8m/s,0.0m/s,-4.8m,-0.4m,1.5,0
17:40:31,右后,1050,2.5m/s,-0.5m/s,-77.0m,-7.2m,1.5,0
17:40:31,右后,1039,2.2m/s,0.0m/s,-19.8m,-5.2m,1.5,0
17:40:31,右前,525,2.3m/s,0.1m/s,55.0m,-4.6m,1.5,0
17:40:31,右前,524,0.7m/s,0.0m/s,7.0m,-0.2m,1.5,0
17:40:31,左后,769,-14.8m/s,-1.0m/s,-2.8m,15.0m,1.5,0
17:40:31,左后,779,4.8m/s,0.0m/s,-21.2m,1.8m,1.5,0
17:40:31,左后,772,4.2m/s,0.0m/s,-38.0m,1.6m,1.5,0
17:40:31,左后,780,3.8m/s,-2.0m/s,-55.8m,5.6m,1.5,0
17:40:31,左后,794,2.2m/s,0.0m/s,-3.4m,1.4m,1.5,0
17:40:31,前向,42,12.8m/s,1.5m/s,16.8m,8.6m,1.5,0
17:40:31,左后,783,-6.0m/s,2.2m/s,-10.2m,19.6m,1.5,0
17:40:31,左前,268,1.1m/s,-3.1m/s,16.0m,2.9m,1.5,0
17:40:31,右后,1031,1.8m/s,0.0m/s,-29.2m,-4.6m,1.5,0
17:40:31,左后,776,8.5m/s,-0.2m/s,-1.0m,7.4m,1.5,0
17:40:32,左前,268,1.9m/s,0.0m/s,18.2m,2.1m,0.49,0
17:40:32,左前,257,1.7m/s,0.0m/s,3.3m,2.3m,0.49,0
17:40:32,左前,269,1.5m/s,0.0m/s,24.8m,2.7m,0.49,0
17:40:32,左前,277,0.3m/s,1.2m/s,5.7m,0.6m,0.49,0
17:40:32,右后,1032,4.2m/s,0.5m/s,-52.8m,-9.0m,0.49,0
17:40:32,右后,1043,2.5m/s,0.0m/s,-3.6m,-0.6m,0.49,0
17:40:32,右后,1039,2.2m/s,0.0m/s,-19.0m,-5.0m,0.49,0
17:40:32,右后,1031,2.2m/s,0.0m/s,-28.8m,-4.4m,0.49,0
17:40:32,右前,524,0.3m/s,0.0m/s,6.3m,-0.8m,0.49,0
17:40:32,左后,769,-12.8m/s,-0.2m/s,-17.2m,15.0m,0.49,0
17:40:32,左后,776,9.2m/s,0.2m/s,0.0m,7.6m,0.49,0
17:40:32,左后,772,4.5m/s,0.0m/s,-34.8m,1.8m,0.49,0
17:40:32,左后,779,2.5m/s,0.0m/s,-18.8m,2.2m,0.49,0
17:40:32,左后,794,2.0m/s,0.5m/s,-2.8m,0.4m,0.49,0
17:40:32,右后,1020,3.2m/s,-1.5m/s,-6.8m,-5.0m,0.49,0
17:40:32,右前,514,1.6m/s,-4.1m/s,36.5m,-6.4m,0.49,0
17:40:32,右前,520,0.7m/s,0.0m/s,26.8m,-5.1m,0.49,0
17:40:32,前向,57,9.4m/s,2.7m/s,3.6m,7.5m,0.49,0
17:40:33,左前,268,1.8m/s,0.0m/s,17.6m,2.6m,0,0
17:40:33,左前,277,0.5m/s,1.8m/s,7.6m,1.5m,0,0
17:40:33,右后,1032,5.0m/s,0.5m/s,-48.6m,-8.8m,0,0
17:40:33,右后,1031,3.0m/s,0.0m/s,-26.6m,-5.0m,0,0
17:40:33,右后,1039,2.5m/s,0.0m/s,-17.0m,-4.4m,0,0
17:40:33,右后,1020,2.0m/s,-0.2m/s,-9.0m,-6.0m,0,0
17:40:33,右后,1043,1.2m/s,0.0m/s,-2.4m,-0.6m,0,0
17:40:33,右前,520,2.0m/s,0.1m/s,27.8m,-5.4m,0,0
17:40:33,右前,514,1.9m/s,0.1m/s,37.9m,-5.6m,0,0
17:40:33,前向,57,13.0m/s,1.6m/s,10.6m,8.1m,0,0
17:40:33,左后,772,4.5m/s,0.0m/s,-31.0m,1.6m,0,0
17:40:33,左后,779,3.8m/s,0.0m/s,-15.4m,2.8m,0,0
17:40:33,左后,794,1.5m/s,0.2m/s,-2.0m,2.0m,0,0
17:40:33,左前,280,1.3m/s,-0.3m/s,4.6m,2.4m,0,0
17:40:33,左前,260,0.8m/s,0.1m/s,1.9m,2.2m,0,0
17:40:33,左后,796,1.2m/s,0.8m/s,-8.4m,0.8m,0,0
17:40:33,右后,1047,2.2m/s,0.2m/s,-12.2m,-8.4m,0,0
17:40:33,右前,512,0.9m/s,-0.1m/s,21.3m,-5.4m,0,0
17:40:34,左前,277,1.1m/s,1.0m/s,9.6m,3.3m,0,0
17:40:34,左前,268,1.6m/s,0.0m/s,18.8m,2.9m,0,0
17:40:34,左前,260,1.4m/s,0.0m/s,3.2m,2.2m,0,0
17:40:34,右后,1031,2.8m/s,0.0m/s,-23.8m,-5.2m,0,0
17:40:34,右后,1039,2.0m/s,0.0m/s,-14.8m,-4.2m,0,0
17:40:34,右后,1020,-0.5m/s,0.0m/s,-11.4m,-5.0m,0,0
17:40:34,右后,1043,0.0m/s,0.0m/s,-2.4m,-0.4m,0,0
17:40:34,右前,520,2.0m/s,0.0m/s,29.7m,-5.8m,0,0
17:40:34,右前,512,1.0m/s,-0.1m/s,21.4m,-5.5m,0,0
17:40:34,左后,772,4.2m/s,0.5m/s,-25.8m,2.8m,0,0
17:40:34,左后,779,1.5m/s,0.0m/s,-15.0m,2.4m,0,0
17:40:34,左后,794,1.5m/s,0.2m/s,-0.4m,1.2m,0,0
17:40:34,左后,768,5.0m/s,1.5m/s,-39.8m,6.6m,0,0
17:40:34,右前,528,0.6m/s,-0.8m/s,5.6m,-0.3m,0,0
17:40:34,左前,285,-6.1m/s,1.5m/s,0.4m,14.9m,0,0
17:40:35,左前,285,-8.0m/s,0.7m/s,-0.6m,14.9m,0.25,0
17:40:35,左前,277,1.8m/s,0.0m/s,11.1m,3.0m,0.25,0
17:40:35,左前,268,1.8m/s,-0.1m/s,20.5m,2.7m,0.25,0
17:40:35,左前,260,1.5m/s,0.0m/s,4.2m,2.3m,0.25,0
17:40:35,右后,1031,1.0m/s,0.0m/s,-22.2m,-5.0m,0.25,0
17:40:35,右后,1039,0.5m/s,0.0m/s,-13.2m,-3.6m,0.25,0
17:40:35,右后,1043,0.0m/s,0.0m/s,-2.4m,-0.6m,0.25,0
17:40:35,右后,1020,-0.2m/s,0.0m/s,-11.4m,-5.0m,0.25,0
17:40:35,右前,528,0.9m/s,-0.2m/s,5.8m,-0.5m,0.25,0
17:40:35,左后,768,5.0m/s,1.2m/s,-38.2m,7.0m,0.25,0
17:40:35,左后,772,3.2m/s,0.2m/s,-22.2m,3.0m,0.25,0
17:40:35,左后,794,0.0m/s,0.0m/s,-0.2m,1.0m,0.25,0
17:40:35,右前,524,3.0m/s,0.6m/s,64.9m,-6.3m,0.25,0
17:40:35,右前,514,1.8m/s,-1.5m/s,41.8m,-6.7m,0.25,0
17:40:35,左后,769,3.5m/s,4.8m/s,-3.6m,2.6m,0.25,0
17:40:35,左前,258,-8.5m/s,-2.9m/s,2.9m,13.9m,0.25,0
17:40:35,左后,779,4.5m/s,4.8m/s,-37.0m,3.4m,0.25,0
17:40:35,右前,530,0.6m/s,0.0m/s,13.1m,-2.7m,0.25,0
17:40:35,右后,1038,3.8m/s,-1.5m/s,-47.8m,-10.0m,0.25,0
17:40:35,右后,1036,0.0m/s,-0.2m/s,-9.6m,-7.8m,0.25,0
17:40:36,左前,258,-12.4m/s,-1.8m/s,-2.6m,13.8m,1,0
17:40:36,左前,277,1.9m/s,-0.2m/s,13.4m,3.5m,1,0
17:40:36,左前,260,1.6m/s,0.0m/s,5.4m,2.3m,1,0
17:40:36,左前,268,1.2m/s,0.0m/s,22.1m,2.6m,1,0
17:40:36,右后,1038,4.0m/s,-0.2m/s,-47.2m,-9.8m,1,0
17:40:36,右后,1031,0.8m/s,0.0m/s,-21.4m,-5.0m,1,0
17:40:36,右后,1036,0.5m/s,0.2m/s,-9.6m,-7.6m,1,0
17:40:36,右后,1020,-0.2m/s,0.0m/s,-13.4m,-5.0m,1,0
17:40:36,右后,1039,-0.2m/s,0.2m/s,-13.6m,-3.2m,1,0
17:40:36,右后,1043,-0.2m/s,0.0m/s,-3.0m,-0.6m,1,0
17:40:36,右前,524,3.6m/s,0.0m/s,68.0m,-6.2m,1,0
17:40:36,右前,528,1.5m/s,0.0m/s,7.2m,-0.1m,1,0
17:40:36,左后,779,4.0m/s,1.0m/s,-35.2m,3.0m,1,0
17:40:36,左后,772,2.8m/s,0.0m/s,-20.0m,2.4m,1,0
17:40:36,左后,794,0.2m/s,0.0m/s,-0.6m,1.0m,1,0
17:40:36,前向,23,2.6m/s,-7.4m/s,9.8m,3.2m,1,0
17:40:37,左前,277,2.4m/s,0.1m/s,15.7m,4.6m,1.47,0
17:40:37,左前,260,1.5m/s,0.0m/s,6.0m,2.4m,1.47,0
17:40:37,左前,268,1.4m/s,0.0m/s,22.2m,2.4m,1.47,0
17:40:37,右后,1038,4.2m/s,0.0m/s,-44.0m,-9.6m,1.47,0
17:40:37,右后,1031,0.5m/s,0.0m/s,-21.8m,-4.8m,1.47,0
17:40:37,右后,1043,0.2m/s,0.0m/s,-3.6m,-0.8m,1.47,0
17:40:37,右前,528,2.1m/s,0.0m/s,8.0m,-0.2m,1.47,0
17:40:37,前向,23,2.5m/s,-1.7m/s,10.1m,2.7m,1.47,0
17:40:37,左后,779,4.2m/s,0.2m/s,-31.4m,2.2m,1.47,0
17:40:37,左后,772,2.2m/s,0.0m/s,-18.2m,2.4m,1.47,0
17:40:37,左后,794,0.8m/s,0.0m/s,-2.4m,1.4m,1.47,0
17:40:37,左前,278,2.7m/s,-2.1m/s,10.1m,0.3m,1.47,0
17:40:37,左后,767,4.2m/s,-0.8m/s,-44.6m,3.0m,1.47,0
17:40:37,左后,778,15.8m/s,0.0m/s,-38.0m,5.8m,1.47,0
17:40:37,右前,529,3.5m/s,-0.1m/s,66.3m,-7.4m,1.47,0
17:40:37,右后,1045,2.2m/s,2.0m/s,-47.2m,-6.4m,1.47,0
17:40:37,左前,256,-14.2m/s,-2.0m/s,-5.4m,16.0m,1.47,0
17:40:38,左前,256,-14.0m/s,-2.2m/s,-11.6m,14.9m,1.82,0
17:40:38,左前,278,2.5m/s,-1.6m/s,11.2m,-0.5m,1.82,0
17:40:38,左前,277,2.3m/s,0.0m/s,16.7m,4.8m,1.82,0
17:40:38,左前,268,1.6m/s,0.0m/s,22.1m,2.0m,1.82,0
17:40:38,左前,260,1.4m/s,0.0m/s,6.0m,2.4m,1.82,0
17:40:38,右后,1045,2.0m/s,1.2m/s,-46.8m,-5.8m,1.82,0
17:40:38,右后,1043,2.2m/s,0.0m/s,-2.8m,-0.6m,1.82,0
17:40:38,右前,529,4.0m/s,-0.2m/s,67.9m,-8.1m,1.82,0
17:40:38,右前,528,2.5m/s,0.0m/s,8.9m,-0.2m,1.82,0
17:40:38,前向,23,2.1m/s,-2.4m/s,10.0m,2.5m,1.82,0
17:40:38,左后,767,4.5m/s,0.0m/s,-41.8m,3.0m,1.82,0
17:40:38,左后,779,3.2m/s,-0.2m/s,-29.0m,1.6m,1.82,0
17:40:38,左后,794,2.0m/s,0.0m/s,-2.8m,0.4m,1.82,0
17:40:38,左后,772,1.5m/s,0.0m/s,-17.6m,2.2m,1.82,0
17:40:38,右前,511,1.1m/s,-0.7m/s,13.9m,2.3m,1.82,0
17:40:38,左前,263,-15.4m/s,-2.0m/s,1.8m,14.5m,1.82,0
17:40:38,前向,52,1.7m/s,-0.8m/s,31.6m,-5.7m,1.82,0
17:40:38,左前,275,-12.1m/s,-1.5m/s,-1.5m,20.3m,1.82,0
17:40:38,左前,261,0.7m/s,0.0m/s,13.1m,2.5m,1.82,0
17:40:39,左前,263,-15.2m/s,-2.0m/s,-9.6m,13.5m,2.31,0
17:40:39,左前,275,-12.6m/s,-1.4m/s,-3.1m,20.2m,2.31,0
17:40:39,左前,278,2.5m/s,-0.3m/s,9.7m,-0.4m,2.31,0
17:40:39,左前,268,1.7m/s,0.0m/s,22.0m,2.1m,2.31,0
17:40:39,左前,260,1.4m/s,0.0m/s,5.6m,2.2m,2.31,0
17:40:39,左前,261,0.9m/s,0.0m/s,13.1m,2.5m,2.31,0
17:40:39,右后,1043,1.8m/s,0.0m/s,-2.6m,-0.4m,2.31,0
17:40:39,右前,529,4.5m/s,-0.4m/s,70.4m,-8.4m,2.31,0
17:40:39,右前,528,2.5m/s,0.0m/s,9.5m,0.0m,2.31,0
17:40:39,前向,7,1.5m/s,0.0m/s,5.5m,-0.7m,2.31,0
17:40:39,前向,23,2.0m/s,-2.1m/s,9.8m,2.3m,2.31,0
17:40:39,左后,779,2.5m/s,-0.2m/s,-28.0m,1.8m,2.31,0
17:40:39,左后,794,1.8m/s,0.0m/s,-2.8m,0.4m,2.31,0
17:40:39,左后,772,0.5m/s,0.0m/s,-18.6m,2.4m,2.31,0
17:40:39,左前,276,-6.3m/s,-4.7m/s,9.0m,17.0m,2.31,0
17:40:39,右前,536,1.8m/s,-3.0m/s,35.0m,-6.7m,2.31,0
17:40:39,左前,255,-22.0m/s,-1.3m/s,0.5m,17.3m,2.31,0
17:40:39,右后,1020,2.8m/s,1.2m/s,-64.4m,-7.0m,2.31,0
17:40:39,左后,769,15.2m/s,-0.8m/s,-47.4m,5.2m,2.31,0
17:40:39,右后,1021,0.8m/s,0.0m/s,-19.4m,-4.4m,2.31,0
17:40:40,左前,255,-19.0m/s,-2.0m/s,-4.2m,16.8m,2.45,0
17:40:40,左前,278,2.4m/s,0.1m/s,9.6m,0.0m,2.45,0
17:40:40,左前,261,1.7m/s,0.0m/s,12.6m,2.4m,2.45,0
17:40:40,左前,260,1.5m/s,0.0m/s,4.8m,2.3m,2.45,0
17:40:40,右后,1020,2.5m/s,1.0m/s,-64.4m,-6.6m,2.45,0
17:40:40,右后,1043,2.0m/s,0.0m/s,-3.2m,-0.6m,2.45,0
17:40:40,右后,1021,0.8m/s,0.0m/s,-19.2m,-4.8m,2.45,0
17:40:40,右前,529,5.3m/s,-0.5m/s,72.8m,-8.9m,2.45,0
17:40:40,右前,528,2.2m/s,0.0m/s,9.6m,0.0m,2.45,0
17:40:40,前向,7,2.4m/s,0.0m/s,6.1m,0.0m,2.45,0
17:40:40,前向,23,2.7m/s,-2.1m/s,13.2m,-0.2m,2.45,0
17:40:40,左后,769,16.5m/s,0.0m/s,-43.0m,5.4m,2.45,0
17:40:40,左后,794,2.0m/s,0.0m/s,-3.4m,0.6m,2.45,0
17:40:40,左后,779,1.5m/s,0.0m/s,-28.2m,2.2m,2.45,0
17:40:40,左后,772,0.5m/s,0.0m/s,-20.8m,2.4m,2.45,0
17:40:40,左前,267,13.3m/s,-0.4m/s,1.0m,7.2m,2.45,0
17:40:40,右后,1041,3.2m/s,2.0m/s,-47.6m,-7.4m,2.45,0
17:40:40,左前,270,-10.2m/s,-0.2m/s,-1.5m,12.6m,2.45,0
17:40:41,左前,270,-8.9m/s,-0.1m/s,-4.0m,12.3m,2.34,0
17:40:41,左前,261,1.8m/s,0.0m/s,11.6m,2.6m,2.34,0
17:40:41,左前,260,1.5m/s,0.0m/s,3.8m,2.3m,2.34,0
17:40:41,右后,1043,2.8m/s,0.0m/s,-2.8m,-0.4m,2.34,0
17:40:41,右后,1021,2.2m/s,0.0m/s,-19.6m,-4.8m,2.34,0
17:40:41,右后,1020,1.5m/s,0.2m/s,-65.0m,-6.6m,2.34,0
17:40:41,右前,529,5.7m/s,-0.1m/s,76.3m,-8.8m,2.34,0
17:40:41,右前,528,2.2m/s,0.0m/s,9.2m,-0.2m,2.34,0
17:40:41,前向,7,1.9m/s,0.0m/s,5.8m,0.1m,2.34,0
17:40:41,前向,23,2.2m/s,-1.3m/s,13.2m,-1.2m,2.34,0
17:40:41,左后,794,2.5m/s,0.2m/s,-2.6m,0.4m,2.34,0
17:40:41,左后,779,1.2m/s,0.2m/s,-29.0m,3.2m,2.34,0
17:40:41,左后,772,0.8m/s,0.0m/s,-24.8m,2.4m,2.34,0
17:40:41,右后,1047,5.2m/s,2.0m/s,-77.4m,-5.8m,2.34,0
17:40:41,右前,532,2.7m/s,0.1m/s,69.6m,-10.8m,2.34,0
17:40:41,左后,796,-6.5m/s,0.0m/s,-1.2m,18.4m,2.34,0
17:40:41,左后,787,-8.0m/s,-2.5m/s,1.8m,16.4m,2.34,0
17:40:41,右前,523,0.8m/s,2.5m/s,39.9m,-7.0m,2.34,0
17:40:41,前向,51,14.9m/s,4.2m/s,19.7m,10.0m,2.34,0
17:40:41,右前,534,1.9m/s,0.7m/s,17.6m,-1.1m,2.34,0
17:40:42,左前,261,2.2m/s,0.0m/s,11.5m,2.8m,2.24,0
17:40:42,左前,260,1.7m/s,0.0m/s,3.3m,2.0m,2.24,0
17:40:42,左前,257,0.6m/s,2.6m/s,25.0m,0.6m,2.24,0
17:40:42,右后,1047,4.2m/s,0.2m/s,-75.2m,-6.0m,2.24,0
17:40:42,右后,1021,2.5m/s,0.0m/s,-19.4m,-4.8m,2.24,0
17:40:42,右后,1043,2.0m/s,0.0m/s,-3.2m,-0.6m,2.24,0
17:40:42,右前,529,5.7m/s,0.2m/s,79.5m,-8.5m,2.24,0
17:40:42,右前,534,1.8m/s,0.7m/s,17.5m,-1.0m,2.24,0
17:40:42,右前,528,2.3m/s,-0.1m/s,9.4m,-0.4m,2.24,0
17:40:42,右前,523,0.8m/s,2.5m/s,39.5m,-6.4m,2.24,0
17:40:42,前向,7,2.3m/s,0.0m/s,5.7m,0.2m,2.24,0
17:40:42,前向,23,1.9m/s,0.4m/s,13.2m,-1.1m,2.24,0
17:40:42,前向,51,14.9m/s,4.2m/s,22.9m,11.1m,2.24,0
17:40:42,左后,787,-8.0m/s,-1.2m/s,-1.8m,16.4m,2.24,0
17:40:42,左后,796,-7.5m/s,0.0m/s,-7.8m,17.8m,2.24,0
17:40:42,左后,794,2.5m/s,-0.2m/s,-2.4m,0.2m,2.24,0
17:40:42,左后,779,1.2m/s,-0.2m/s,-29.6m,2.0m,2.24,0
17:40:42,右前,532,2.5m/s,0.0m/s,69.3m,-10.2m,2.24,0
17:40:42,左前,268,2.8m/s,5.1m/s,32.3m,3.2m,2.24,0
17:40:42,右后,1044,1.5m/s,0.8m/s,-47.2m,-8.0m,2.24,0
17:40:42,左后,768,-0.2m/s,-3.0m/s,1.0m,13.2m,2.24,0
17:40:42,右后,1020,-3.2m/s,-0.2m/s,-12.2m,-4.6m,2.24,0
17:40:42,左后,777,0.5m/s,0.5m/s,-24.6m,2.6m,2.24,0
